0.3741,0
0.3721,0.0000
0.3816,0.0012
0.3888,0.0029
0.3846,0.0013
0.3806,-0.0007
0.3854,0.0025
0.3947,0.0104
0.9570,0.6163
1.4133,1.2569
1.6147,1.6235
1.8882,2.1151
2.1245,2.4892
2.3694,2.8879
2.5778,3.2481
2.7889,3.6200
3.0080,3.9975
3.2259,4.3601
3.4487,4.7364
3.6558,5.0990
3.8764,5.4827
4.0992,5.8668
4.3108,6.2311
4.5273,6.5998
4.7295,6.9515
4.9363,7.3053
5.1569,7.6876
5.3690,8.0581
5.5991,8.4639
5.8184,8.8386
6.0379,9.2150
6.2592,9.6044
6.4858,9.9937
6.7049,10.3639
6.9193,10.7389
7.1462,11.1367
7.3577,11.5000
7.5629,11.8525
7.7675,12.2034
7.9830,12.5774
8.2072,12.9663
8.4186,13.3317
8.6240,13.6878
8.8397,14.0623
9.0447,14.4185
9.2598,14.7940
9.4766,15.1727
9.6756,15.5157
9.8774,15.8634
10.1009,16.2500
10.3084,16.6112
10.5273,16.9987
10.7481,17.3810
10.9533,17.7311
11.1631,18.0969
11.3723,18.4617
11.5819,18.8253
11.7963,19.1984
12.0072,19.5575
12.2239,19.9335
12.4399,20.3079
12.6571,20.6856
12.8642,21.0430
13.0797,21.4198
13.2931,21.7888
13.5022,22.1476
13.7050,22.4953
13.9256,22.8842
14.1409,23.2566
14.3494,23.6178
14.5679,23.9905
14.7826,24.3658
14.9997,24.7451
15.2015,25.0933
15.4129,25.4619
15.6289,25.8459
15.8474,26.2200
16.0557,26.5806
16.2677,26.9505
16.4799,27.3114
16.6906,27.6751
16.9045,28.0457
17.1283,28.4367
17.3417,28.8033
17.5563,29.1760
17.7748,29.5594
17.9842,29.9155
18.1949,30.2823
18.4104,30.6589
18.6222,31.0251
18.8368,31.4006
19.0611,31.7919
19.2728,32.1564
19.4811,32.5158
19.6954,32.8908
19.9116,33.2645
20.1242,33.6332
20.3300,33.9893
20.5368,34.3491
20.7455,34.7120
20.9443,35.0526
21.1536,35.4158
21.3762,35.8065
21.5853,36.1737
21.7998,36.5471
22.0148,36.9222
22.2090,37.2546
22.4130,37.6064
22.6219,37.9692
22.8370,38.3360
23.0461,38.7005
23.2582,39.0739
23.4782,39.4591
23.6915,39.8255
23.9071,40.1984
24.1220,40.5718
24.3410,40.9527
24.5591,41.3224
24.7774,41.7033
24.9914,42.0747
25.1971,42.4311
25.4105,42.7997
25.6243,43.1755
25.8468,43.5632
26.0560,43.9218
26.2622,44.2810
26.4623,44.6270
26.6720,44.9890
26.8892,45.3710
27.0997,45.7379
27.3094,46.1006
27.5135,46.4498
27.7271,46.8209
27.9539,47.2173
28.1665,47.5841
28.3775,47.9489
28.5928,48.3185
28.8108,48.6904
29.0316,49.0822
29.2524,49.4701
29.4690,49.8337
29.6791,50.1926
29.8821,50.5461
30.0961,50.9183
30.3114,51.2895
30.5233,51.6578
30.7339,52.0234
30.9479,52.3983
31.1595,52.7654
31.3716,53.1317
31.5795,53.4966
31.7878,53.8621
32.0066,54.2406
32.2184,54.6039
32.4264,54.9641
32.6475,55.3532
32.8635,55.7275
33.0713,56.0828
33.2753,56.4390
33.4933,56.8207
33.7006,57.1799
33.9191,57.5581
34.1303,57.9292
34.3447,58.2997
34.5655,58.6829
34.7787,59.0497
34.9873,59.4093
35.2031,59.7875
35.4198,60.1621
35.6285,60.5230
35.8272,60.8662
36.0497,61.2536
36.2580,61.6178
36.4693,61.9796
36.6772,62.3392
36.8933,62.7168
37.1051,63.0861
37.3221,63.4636
37.5250,63.8076
37.7357,64.1733
37.9492,64.5448
38.1557,64.9032
38.3613,65.2597
38.5820,65.6425
38.7957,66.0153
39.0081,66.3865
39.2144,66.7447
39.4241,67.1022
39.6386,67.4802
39.8549,67.8530
40.0723,68.2275
40.2759,68.5814
40.5006,68.9745
40.7103,69.3386
40.9297,69.7255
41.1483,70.1070
41.3568,70.4647
41.5643,70.8219
41.7790,71.1950
41.9831,71.5452
42.2026,71.9229
42.4122,72.2870
42.6221,72.6554
42.8333,73.0223
43.0465,73.3832
43.2484,73.7344
43.4674,74.1166
43.6788,74.4864
43.8960,74.8549
44.1116,75.2298
44.3333,75.6137
44.5524,75.9952
44.7637,76.3604
44.9782,76.7335
45.1942,77.1150
45.4218,77.5089
45.6270,77.8605
45.8479,78.2441
46.0642,78.6240
46.2792,78.9958
46.4865,79.3551
46.7057,79.7388
46.9186,80.1066
47.1234,80.4552
47.3325,80.8177
47.5438,81.1901
47.7596,81.5610
47.9722,81.9245
48.1787,82.2842
48.4036,82.6832
48.6188,83.0478
48.8305,83.4128
49.0405,83.7803
49.2515,84.1493
49.4556,84.4998
49.6688,84.8697
49.8859,85.2440
50.1085,85.6314
50.3094,85.9772
50.5185,86.3412
50.7409,86.7274
50.9575,87.1033
51.1790,87.4861
51.3887,87.8508
51.6058,88.2320
51.8269,88.6164
52.0331,88.9733
52.2487,89.3463
52.4626,89.7144
52.6802,90.0967
52.8877,90.4545
53.1070,90.8390
53.3257,91.2193
53.5333,91.5816
53.7433,91.9449
53.9507,92.3035
54.1660,92.6782
54.3863,93.0586
54.5893,93.4093
54.8123,93.8026
55.0194,94.1563
55.2262,94.5095
55.4377,94.8754
55.6525,95.2500
55.8661,95.6258
56.0790,95.9906
56.2956,96.3624
56.5094,96.7412
56.7356,97.1410
56.9448,97.5011
57.1491,97.8570
57.3688,98.2397
57.5748,98.5906
57.7931,98.9631
58.0052,99.3356
58.2164,99.7002
58.4325,100.0759
58.6448,100.4424
58.8626,100.8282
59.0912,101.2247
59.2984,101.5792
59.5222,101.9726
59.7433,102.3572
59.9492,102.7132
60.1604,103.0761
60.3669,103.4356
60.5828,103.8121
60.8077,104.2036
61.0161,104.5600
61.2247,104.9203
61.4399,105.2972
61.6420,105.6468
61.8495,106.0050
62.0588,106.3668
62.2656,106.7288
62.4884,107.1169
62.6949,107.4726
62.9016,107.8273
63.1119,108.1967
63.3356,108.5900
63.5553,108.9695
63.7570,109.3160
63.9725,109.6950
64.1890,110.0653
64.4128,110.4526
64.6179,110.8075
64.8434,111.2019
65.0592,111.5744
65.2604,111.9201
65.4782,112.2985
65.6855,112.6557
65.8990,113.0293
66.1061,113.3871
66.3110,113.7388
66.5248,114.1072
66.7330,114.4699
66.9377,114.8285
67.1616,115.2235
67.3733,115.5890
67.5878,115.9585
67.7959,116.3236
67.9987,116.6722
68.2103,117.0347
68.4188,117.3954
68.6260,117.7528
68.8357,118.1170
69.0526,118.5001
69.2624,118.8626
69.4806,119.2385
69.6883,119.5940
69.9030,119.9638
70.1032,120.3120
70.3175,120.6868
70.5312,121.0597
70.7511,121.4501
70.9669,121.8149
71.1851,122.1875
71.3897,122.5520
71.6215,122.9557
71.8189,123.2915
72.0236,123.6447
72.2337,124.0135
72.4533,124.4025
72.6722,124.7785
72.8917,125.1497
73.1043,125.5174
73.3165,125.8868
73.5315,126.2679
73.7454,126.6382
73.9513,126.9918
74.1620,127.3626
74.3776,127.7394
74.5887,128.0975
74.7871,128.4402
74.9973,128.8075
75.2065,129.1684
75.4203,129.5364
75.6287,129.8990
75.8371,130.2580
76.0524,130.6391
76.2643,131.0088
76.4750,131.3707
76.6764,131.7256
76.8837,132.0836
77.0961,132.4442
77.3060,132.8101
77.5262,133.1985
77.7527,133.5917
77.9622,133.9515
78.1745,134.3157
78.3939,134.7057
78.6078,135.0787
78.8245,135.4528
79.0316,135.8073
79.2453,136.1772
79.4547,136.5386
79.6614,136.8914
79.8733,137.2593
80.0879,137.6339
80.3073,138.0164
80.5180,138.3811
80.7385,138.7639
80.9375,139.1079
81.1468,139.4751
81.3563,139.8395
81.5708,140.2144
81.7829,140.5833
81.7847,140.5864
81.7885,140.5951
81.7859,140.5867
81.7851,140.5821
81.7850,140.5795
81.7845,140.5871
81.7840,140.5903
81.7816,140.5981
81.7821,140.5971
81.7799,140.6009
81.7817,140.5984
81.7810,140.5991
81.7798,140.6002
81.7862,140.5959
81.2048,140.8921
80.8068,141.1402
80.3766,141.4235
80.0158,141.6410
79.6237,141.8712
79.2854,142.0796
78.9241,142.2986
78.5895,142.4979
78.2428,142.7071
77.9031,142.9094
77.5483,143.1187
77.1802,143.3382
76.8224,143.5503
76.4456,143.7709
76.0963,143.9804
75.7190,144.2012
75.3600,144.4138
74.9906,144.6303
74.6475,144.8343
74.2940,145.0442
73.9423,145.2508
73.5849,145.4613
73.2150,145.6813
72.8468,145.8986
72.4753,146.1164
72.1063,146.3315
71.7461,146.5445
71.3693,146.7644
71.0092,146.9765
70.6457,147.1926
70.2673,147.4123
69.9049,147.6254
69.5310,147.8462
69.1647,148.0616
68.7923,148.2792
68.4107,148.5006
68.0454,148.7165
67.6806,148.9364
67.3129,149.1506
66.9309,149.3735
66.5643,149.5925
66.1936,149.8085
65.8138,150.0306
65.4588,150.2385
65.0734,150.4636
64.6933,150.6862
64.3202,150.9019
63.9623,151.1099
63.6040,151.3216
63.2382,151.5377
62.8695,151.7545
62.8728,151.7526
62.8825,151.7483
62.8857,151.7473
62.8735,151.7496
62.8859,151.7488
62.8912,151.7491
62.8806,151.7472
62.8879,151.7494
62.8806,151.7463
62.8701,151.7404
62.8818,151.7489
62.2628,151.1808
61.7317,150.5299
61.4681,150.0970
61.1891,149.6000
60.9749,149.2642
60.7180,148.8653
60.5184,148.5351
60.2940,148.1579
60.0746,147.8010
59.8415,147.4254
59.6310,147.0720
59.4066,146.6979
59.1935,146.3464
58.9725,145.9863
58.7605,145.6335
58.5369,145.2596
58.3082,144.8749
58.0922,144.5198
57.8727,144.1637
57.6613,143.8085
57.4362,143.4230
57.2135,143.0490
56.9934,142.6851
56.7762,142.3259
56.5436,141.9292
56.3268,141.5744
56.1126,141.2199
55.9049,140.8760
55.6872,140.5107
55.4655,140.1358
55.2419,139.7585
55.0329,139.4110
54.8186,139.0501
54.5973,138.6774
54.3853,138.3243
54.1709,137.9694
53.9571,137.6121
53.7397,137.2462
53.5252,136.8889
53.3180,136.5403
53.0991,136.1759
52.8830,135.8140
52.6595,135.4317
52.4401,135.0649
52.2351,134.7230
52.0205,134.3594
51.8089,134.0068
51.5892,133.6399
51.3644,133.2606
51.1334,132.8756
50.9267,132.5279
50.7120,132.1666
50.4880,131.7935
50.2812,131.4472
50.0683,131.0862
49.8406,130.6993
49.6114,130.3125
49.3850,129.9335
49.1783,129.5910
48.9594,129.2249
48.7481,128.8711
48.5301,128.5039
48.3218,128.1568
48.1113,127.8012
47.8970,127.4386
47.6762,127.0672
47.4655,126.7169
47.2478,126.3579
47.0272,125.9850
46.8052,125.6089
46.5876,125.2482
46.3691,124.8869
46.1432,124.5047
45.9107,124.1033
45.6890,123.7340
45.4781,123.3853
45.2558,123.0098
45.0201,122.6100
44.8013,122.2419
44.5774,121.8734
44.3562,121.4957
44.1315,121.1217
43.9084,120.7475
43.6982,120.3954
43.4837,120.0337
43.2717,119.6823
43.0610,119.3296
42.8497,118.9738
42.6272,118.5972
42.4059,118.2291
42.1967,117.8792
41.9803,117.5152
41.7588,117.1383
41.5545,116.7994
41.3498,116.4610
41.1327,116.0942
40.9119,115.7193
40.6790,115.3262
40.4676,114.9778
40.2534,114.6162
40.0359,114.2532
39.8230,113.8958
39.6037,113.5245
39.3821,113.1518
39.1645,112.7870
38.9449,112.4158
38.7244,112.0528
38.5127,111.6997
38.2930,111.3304
38.0876,110.9896
37.8860,110.6536
37.6625,110.2759
37.4350,109.8896
37.2189,109.5321
37.0077,109.1770
36.7881,108.8091
36.5721,108.4491
36.3631,108.0972
36.1359,107.7143
35.9290,107.3706
35.7168,107.0138
35.4963,106.6398
35.2772,106.2691
35.0556,105.8971
34.8417,105.5417
34.6315,105.1907
34.4202,104.8401
34.1958,104.4623
33.9859,104.1126
33.7720,103.7563
33.5470,103.3795
33.3214,102.9932
33.1051,102.6287
32.8977,102.2843
32.6711,101.9031
32.4444,101.5201
32.2355,101.1700
32.0191,100.8096
31.7969,100.4361
31.5712,100.0524
31.3544,99.6902
31.1345,99.3228
30.9185,98.9614
30.6942,98.5790
30.4638,98.1899
30.2350,97.8078
30.0197,97.4501
29.7911,97.0669
29.5725,96.7021
29.3532,96.3357
29.1204,95.9392
28.9074,95.5830
28.6906,95.2264
28.4803,94.8732
28.2513,94.4852
28.0245,94.1018
27.7970,93.7202
27.5862,93.3715
27.3716,93.0077
27.1424,92.6239
26.9366,92.2810
26.7237,91.9228
26.5004,91.5419
26.2760,91.1631
26.0625,90.8139
25.8243,90.4231
25.6095,90.0569
25.3855,89.6779
25.1636,89.3106
24.9446,88.9402
24.7240,88.5699
24.5104,88.2154
24.2929,87.8567
24.0732,87.4840
23.8540,87.1133
23.6408,86.7617
23.4348,86.4145
23.2043,86.0203
22.9781,85.6440
22.7709,85.3000
22.5609,84.9437
22.3371,84.5650
22.1146,84.1861
21.9005,83.8348
21.6877,83.4780
21.4649,83.1004
21.2578,82.7569
21.0318,82.3846
20.8191,82.0204
20.5952,81.6417
20.3863,81.2974
20.1675,80.9276
19.9526,80.5698
19.7424,80.2223
19.5222,79.8531
19.3057,79.4890
19.0916,79.1319
18.8712,78.7614
18.6410,78.3710
18.4203,78.0011
18.2091,77.6525
17.9921,77.2843
17.7819,76.9339
17.5662,76.5694
17.3483,76.2033
17.1346,75.8482
16.9103,75.4727
16.6868,75.0956
16.4673,74.7305
16.2564,74.3794
16.0398,74.0150
15.8262,73.6563
15.6224,73.3163
15.3987,72.9395
15.1847,72.5829
14.9775,72.2386
14.7576,71.8690
14.5365,71.4925
14.3153,71.1247
14.0910,70.7426
13.8716,70.3641
13.6499,69.9943
13.4401,69.6450
13.2208,69.2768
12.9993,68.9020
12.7867,68.5457
12.5728,68.1853
12.3564,67.8220
12.1393,67.4559
11.9144,67.0796
11.6947,66.7185
11.4730,66.3449
11.2580,65.9838
11.0437,65.6297
10.8185,65.2503
10.5955,64.8757
10.3746,64.5046
10.1494,64.1280
9.9289,63.7545
9.7137,63.3980
9.4996,63.0413
9.2848,62.6776
9.0717,62.3281
8.8677,61.9835
8.6407,61.5934
8.4200,61.2250
8.2033,60.8634
7.9895,60.5036
7.7634,60.1220
7.5381,59.7460
7.3269,59.3936
7.1164,59.0387
6.9034,58.6775
6.6886,58.3162
6.4724,57.9573
6.2517,57.5901
6.0412,57.2396
5.8298,56.8864
5.6112,56.5154
5.3878,56.1430
5.1772,55.7941
4.9710,55.4512
4.7474,55.0744
4.5228,54.6998
4.3035,54.3331
4.0814,53.9619
3.8697,53.6008
3.6529,53.2413
3.4392,52.8841
3.2230,52.5220
3.0098,52.1603
2.7998,51.8076
2.5832,51.4458
2.3699,51.0883
2.1536,50.7235
1.9307,50.3476
1.7138,49.9856
1.4996,49.6235
1.2851,49.2651
1.0706,48.9067
0.8559,48.5485
0.6292,48.1665
0.4137,47.8037
0.2052,47.4574
-0.0071,47.1008
-0.2215,46.7417
-0.4389,46.3778
-0.6430,46.0375
-0.8618,45.6669
-1.0785,45.3054
-1.3100,44.9151
-1.5251,44.5527
-1.7366,44.2019
-1.9558,43.8322
-2.1691,43.4777
-2.3780,43.1260
-2.5795,42.7866
-2.7909,42.4345
-3.0136,42.0586
-3.2356,41.6813
-3.4446,41.3325
-3.6629,40.9692
-3.8736,40.6140
-4.0892,40.2531
-4.3029,39.8936
-4.5292,39.5158
-4.7517,39.1425
-4.9695,38.7762
-5.1735,38.4372
-5.3851,38.0847
-5.6020,37.7200
-5.8224,37.3433
-6.0523,36.9543
-6.2696,36.5920
-6.4883,36.2290
-6.7053,35.8649
-6.9220,35.4989
-7.1518,35.1175
-7.3484,34.7870
-7.5711,34.4090
-7.7876,34.0490
-7.9922,33.7064
-8.2168,33.3253
-8.4364,32.9525
-8.6548,32.5879
-8.8690,32.2326
-9.0918,31.8564
-9.3150,31.4763
-9.5266,31.1243
-9.7431,30.7627
-9.9684,30.3769
-10.1986,29.9953
-10.4126,29.6342
-10.6360,29.2598
-10.8521,28.8982
-11.0668,28.5340
-11.2790,28.1780
-11.4980,27.8094
-11.7204,27.4379
-11.9485,27.0517
-12.1740,26.6737
-12.3881,26.3172
-12.6142,25.9368
-12.8355,25.5692
-13.0506,25.2112
-13.2733,24.8363
-13.4882,24.4752
-13.6987,24.1253
-13.9089,23.7733
-14.1253,23.4103
-14.3433,23.0491
-14.5732,22.6595
-14.7838,22.3074
-14.9951,21.9560
-15.2075,21.6008
-15.4333,21.2147
-15.6515,20.8527
-15.8694,20.4895
-16.0973,20.1009
-16.3059,19.7553
-16.5177,19.4013
-16.7424,19.0239
-16.9563,18.6601
-17.1763,18.2881
-17.3827,17.9418
-17.6017,17.5762
-17.8053,17.2399
-18.0345,16.8553
-18.2561,16.4786
-18.4672,16.1241
-18.6832,15.7624
-18.9026,15.4009
-19.1212,15.0306
-19.3383,14.6665
-19.5653,14.2868
-19.7808,13.9273
-20.0037,13.5518
-20.2197,13.1883
-20.4412,12.8148
-20.6458,12.4731
-20.8618,12.1066
-21.0762,11.7493
-21.3092,11.3546
-21.5320,10.9833
-21.7447,10.6300
-21.9594,10.2656
-22.1750,9.9059
-22.3953,9.5385
-22.6065,9.1860
-22.8216,8.8209
-23.0417,8.4467
-23.2699,8.0650
-23.4837,7.7055
-23.7053,7.3375
-23.9250,6.9658
-24.1401,6.6041
-24.3629,6.2320
-24.5787,5.8720
-24.7940,5.5163
-25.0175,5.1380
-25.2508,4.7398
-25.4682,4.3772
-25.6784,4.0305
-25.8998,3.6571
-26.1196,3.2828
-26.3440,2.9022
-26.5601,2.5405
-26.7768,2.1845
-26.7764,2.1852
-26.7721,2.1950
-26.7691,2.2045
-26.7681,2.2095
-26.7684,2.2066
-26.7681,2.2007
-26.7683,2.2015
-26.7700,2.2076
-26.7673,2.2011
-26.7708,2.2074
-26.7717,2.2087
-26.1722,1.5431
-25.5549,0.9977
-25.0461,0.6560
-24.6070,0.4033
-24.2045,0.1506
-23.8280,-0.1007
-23.4457,-0.3453
-23.0963,-0.5595
-22.7621,-0.7684
-22.4130,-0.9837
-22.0648,-1.1983
-21.7290,-1.4059
-21.3718,-1.6276
-21.0226,-1.8435
-20.6711,-2.0592
-20.3304,-2.2703
-19.9899,-2.4789
-19.6220,-2.7021
-19.2556,-2.9262
-18.8899,-3.1503
-18.5352,-3.3692
-18.1796,-3.5863
-17.8135,-3.8082
-17.4455,-4.0320
-17.0813,-4.2527
-16.7164,-4.4751
-16.3605,-4.6930
-15.9741,-4.9235
-15.5938,-5.1527
-15.2195,-5.3806
-14.8668,-5.5985
-14.5317,-5.8026
-14.1668,-6.0219
-13.8141,-6.2388
-13.4506,-6.4594
-13.1028,-6.6721
-12.7601,-6.8808
-12.3794,-7.1113
-12.0332,-7.3234
-11.6655,-7.5459
-11.3141,-7.7595
-10.9422,-7.9851
-10.5811,-8.2047
-10.2123,-8.4265
-9.8397,-8.6510
-9.4880,-8.8629
-9.1062,-9.0946
-8.7387,-9.3166
-8.3927,-9.5298
-8.3875,-9.5328
-8.3925,-9.5306
-8.3799,-9.5345
-8.3726,-9.5359
-8.3620,-9.5367
-8.3608,-9.5367
-8.3628,-9.5370
-8.3563,-9.5352
-8.3506,-9.5329
-8.3540,-9.5347
-8.3691,-9.5455
-7.6801,-8.9226
-7.1340,-8.3036
-6.8252,-7.8442
-6.5614,-7.4087
-6.3347,-7.0685
-6.0695,-6.6790
-5.8422,-6.3292
-5.6190,-5.9743
-5.3892,-5.6220
-5.1809,-5.2966
-4.9634,-4.9526
-4.7424,-4.6055
-4.5187,-4.2474
-4.3075,-3.9154
-4.0982,-3.5854
-3.8847,-3.2437
-3.6641,-2.8873
-3.4368,-2.5210
-3.2234,-2.1834
-3.0016,-1.8294
-2.7842,-1.4760
-2.5573,-1.1091
-2.3243,-0.7399
-2.0991,-0.3707
-1.8672,0.0063